2025-12-26 00:00:00 INFO  [task-8] u.q.service.sheet.SheetServiceImpl - Fetching data from sheet range: data!A:B
2025-12-26 00:00:02 INFO  [task-8] u.q.service.sheet.SheetServiceImpl - Header updated successfully: Data inserted date 26.12.2025 time 00:00:02
2025-12-26 16:23:55 WARN  [main] o.h.e.jdbc.spi.SqlExceptionHelper - constraint "uke5h89rk3ijvdmaiig4srogdc6" of relation "user_profiles" does not exist, skipping
2025-12-26 16:23:55 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-12-26 16:23:56 INFO  [main] u.q.service.sheet.SheetServiceImpl - Initializing Google Sheets API connection...
2025-12-26 16:23:56 INFO  [main] u.q.service.sheet.SheetServiceImpl - Google Sheets API initialized successfully.
2025-12-26 16:23:56 INFO  [main] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userServiceImpl
2025-12-26 16:23:57 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-26 16:23:57 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-12-26 16:23:57 INFO  [main] u.q.QarzdorlarAiApplication - Started QarzdorlarAiApplication in 5.478 seconds (process running for 6.707)
2025-12-26 17:43:48 INFO  [task-2] u.q.service.sheet.SheetServiceImpl - Fetching data from sheet range: data!A:B
2025-12-26 17:43:50 INFO  [task-2] u.q.service.sheet.SheetServiceImpl - Header updated successfully: Data inserted date 26.12.2025 time 17:43:50
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  💾 Sheets data size 260 
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 1 Item added to list for AI: HP OmniStudio X 32"|Intel Core Ultra7 155H|DDR5 32GB|1TB SSD|31,5inch 4K UHD IPS|RTX 4050 6GB|WIN 11HOME
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 2 Item added to list for AI: HP Pavilion 32|Intel Core i7-13700T|DDR4 16GB|1TB SSD M.2 Nvme|31.5 QHD 2K|NVIDIA GeForce RTX 3050 4GB|Win 11H|Black (6J6L2AV)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 3 Item added to list for AI: HP EliteOne 870 G9|Intel Core i7-14700T|DDR5 16GB 4800Mhz Sodimm|SSD 1TB M.2 NVMe|27" QHD IPS|TOUCH SCREEN (C21HPPT)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 4 Item added to list for AI: HP EliteOne 870 G9|Intel Core i7-14700T|DDR5 16GB 4800Mhz Sodimm|SSD 1TB M.2 NVMe|27" FHD IPS| NON TOUCH (C21HQPT)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 5 Item added to list for AI: HP Pavilion 27-ca2008ny|Intel Core i7-13700T|DDR4 16GB|512GB SSD M2 Nvme|Nvidia RTX 3050 4GB|27" FHD IPS|Free Dos|White (9R7C5EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 6 Item added to list for AI: HP Pavilion 27-ca2023ny|Intel Core i7-13700T|DDR4 16GB|512GB SSD SSD M.2 Nvme|NVIDIA RTX 3050 4GB|27" QHD Touchscreen|Snowflake White (8G4J1EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 7 Item added to list for AI: HP Pavilion 27|Intel Core i7-10700T|DDR4 16GB|256GB SSD SSD M.2 Nvme|1TB HDD|NVIDIA GeForce MX 350 4GB|27" FHD IPS Touch|White (3UR11AA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 8 Item added to list for AI: HP ProOne 440 G9|Intel Core i5-12500T|DDR4 16GB|256GB SSD M2 Nvme|24" FHD IPS|Black|С регулируемой по высоте и по кругу подставкой (564F8AV)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 9 Item added to list for AI: HP 27-cr0034ny/Intel Core i7-1355U/DDR4 16GB/512GB SSD/White (AE0A4EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 10 Item added to list for AI: HP 27-cr0067ny|Intel Core i7-1355U|DDR4 16GB|512GB SSD M.2 Nvme|Intel Iris X Graphics|27" FHD IPS|Shell White|Free DOS
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 11 Item added to list for AI: HP 27-CR0008ci|Intel Core i5-1335U|DDR4 16GB|512GB SSD M.2 Nvme|27" FHD IPS|Shell White|Free DOS
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 12 Item added to list for AI: HP 27-CD1004NH|Intel Core i7-1255U|DDR4 16GB|1TB SSDM.2 Nvme|27" FHD IPS TOUCH|White (6M828EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 13 Item added to list for AI: HP 27-CB1010NY|Intel Core i7-1255U|DDR4 8GB|512GB SSD M.2 Nvme|27" FHD IPS TOUCH|White (6P141EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 14 Item added to list for AI: HP 27-CB1010NY|Intel Core i7-1255U|DDR4 8GB|512GB SSD M.2 Nvme|27" FHD IPS NON TOUCH|White (6P141EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 15 Item added to list for AI: HP 27-DP1079NY|Intel Core i5-1135G7|DDR4 4GB|1TB HDD|27" FHD IPS TOUCH|Silver(4X5E3EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 16 Item added to list for AI: HP 24-CR0032NY|Intel Core i5-1335U|DDR4 8GB|512GB SSD M.2 Nvme|24" FHD IPS|White
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 17 Item added to list for AI: HP 24-CB1013nh|Intel Core i7-1255U|DDR4 8GB|512GB SSD M.2 Nvme| 24" FHD IPS|White (6M805EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 18 Item added to list for AI: HP 24-1026|Intel Core i5-1235U|DDR4 8GB|512GB SSD M.2 Nvme|24"FHD IPS|Black (6V340EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 19 Item added to list for AI: HP 24-DF1059NY|Intel Core i5-1135G7|DDR4 4GB|1TB HDD|24"FHD IPS Touch|White (4X5F2EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 20 Item added to list for AI: HP 24-DF1059NY|Intel Core i5-1135G7|DDR4 4GB|256GB HDD|24"FHD IPS Touch|White (4X5F2EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 21 Item added to list for AI: HP 24-CB1445NH|Intel Core i3-1215U|DDR4 8GB|512GB SSD M.2 Nvme|24" FHD IPS|White (929F2EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 22 Item added to list for AI: HP 24-CB1274NH|Intel Core i3-1215U|DDR4 4GB|256GB SSD M.2 Nvme|24"FHD IPS|Black (7H375EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 23 Item added to list for AI: HP 24-CB1288NH|Intel Core i3-1215U|DDR4 8GB|512GB SSD M.2 Nvme|24"FHD IPS (B73TXEA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 24 Item added to list for AI: Lenovo IdeaCentre AIO 27IRH9/Intel Core i7-13620H|16GB DDR5|512GB SSD M.2 Nvme|27" FHD IPS|Cloud Grey
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 25 Item added to list for AI: Lenovo Ideacentre AIO 27IRH9|Intel Core i5-13420H|8GB DDR5|512GB SSD M.2 Nvme|27"FHD IPS|Luna Grey
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 26 Item added to list for AI: Lenovo Ideacentre AIO 27IRH9|Intel Core i5-13420H|8GB DDR5|512GB SSD M.2 Nvme|27"FHD IPS|Luna  Grey|NON TOUCH|Win11H
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 27 Item added to list for AI: Lenovo Ideacentre AIO 27AAR9|AMD Ryzen5-8645HS|16GB DDR5|1TB SSD M.2 Nvme|27"FHD IPS|Luna Grey|TOUCH| Win11H
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 28 Item added to list for AI: Acer Veriton Z4714G 23.8"FullHD non-touch IPS|Intel core i3-13100|8 GB DDR4|512 GB M.2 NVME SSD|ESHE
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 29 Item added to list for AI: Acer Veriton Z4714G 23.8"FullHD non-touch IPS|Intel Core i5-13400|8 GB DDR4|512 GB M.2 NVME SSD|ESHE
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 30 Item added to list for AI: HP Spectre x360 14-eu0013dx/Intel Core Ultra 7-155H/RAM 16GB/1TB SSD/14'' 2.8K OLED/Black/Win11H (979L2UA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 31 Item added to list for AI: Hp OmniBook Ultra Flip 14-fh0033dx/Intel Core Ultra 9-288V/32GB DDR5/2TB SSD/14.0" 3K UWVA OLED (400 nits, 48-120Hz, VRR)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 32 Item added to list for AI: Hp OmniBook 5 Flip 14-fp0023dx/Intel Core 7-150U/RAM 16GB/512GB SSD/14.0" 2K IPS LED / Touchscreen
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 33 Item added to list for AI: Hp OmniBook 5 Flip 14-fp0013dx/Intel Core 5-120U/RAM 8GB/512GB SSD/14.0" 2K IPS LED / Touchscreen
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 34 Item added to list for AI: HP Envy x360 14-es1013dx/Intel Core 5-120U/RAM 8GB/512GB SSD/14"FHD IPS LED/Silver/Win11H(9R8R2UA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 35 Item added to list for AI: HP EliteBook 840 G10/Intel Core i7-1355U/16GB DDR5/512GB SSD/14" WUXGA IPS/Silver (8A414EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 36 Item added to list for AI: HP ProBook 440 14 inch G11/Intel Core Ultra 5 125U/16 GB DDR5/512GB SSD/WUXGA/Pike silver (A22ZLEA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 37 Item added to list for AI: HP ProBook 460 16 inch G11/Intel Core Ultra 7 155U/8 GB DDR5/512GB SSD/WUXGA/Pike silver (A23A1EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 38 Item added to list for AI: HP ProBook 460 16 inch G11/Intel Core Ultra 5 125U/8 GB DDR5/512GB SSD/WUXGA/Pike silver (B9ZF2ET)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 39 Item added to list for AI: HP ProBook 450 15.6 inch G10|Intel Core i5-1335U|8GB DDR4|512GB SSD|UHD IPS|Silver Color Backlit
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 40 Item added to list for AI: HP Victus 15-fa2317tx/Intel core i7-13620H/DDR4 16 GB/512 SSD/ 15.6 FHD IPS 144HZ/ NVIDIA GeForce RTX 4050 6GB Blue
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 41 Item added to list for AI: HP Victus 15-fa2318tx/Intel core i7-13620H/DDR4 16 GB/512 SSD/ 15.6 FHD IPS 144HZ/ NVIDIA GeForce RTX 3050 6GB Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 42 Item added to list for AI: HP Victus 15-fb3093dx/AMD Ryzen 7-7445HS/DDR5 16GB/512GB SSD/15.6 FHD IPS 144HZ/NVIDIA GeForce RTX 4050 6GB Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 43 Item added to list for AI: HP Victus 16-r0016nia/Intel core i5-13500H/DDR5 16 GB/512 SSD/ 16 FHD IPS LED/ NVIDIA GeForce RTX 3050 6GB Blue
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 44 Item added to list for AI: HP Victus 15-fa2013dx/Intel core i5-13420H/DDR4 8GB/512 SSD/ 15.6 FHD IPS 144HZ/ NVIDIA GeForce RTX 3050 6GB
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 45 Item added to list for AI: HP Victus 15-fa2082wm/Intel core i5-13420H/DDR4 16 GB/512 SSD/ 15.6 FHD IPS 144HZ/ NVIDIA GeForce RTX 4050 6GB
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 46 Item added to list for AI: HP OMEN 16-ap0167ax/AMD Ryzen 9 8940HX/DDR5 16GB/512GB SSD/RTX 5060 8GB/16.0" 2K IPS LED (300nits, 60-144HZ . VRR)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 47 Item added to list for AI: HP OMEN 16-ae0010st/Intel core i7-14650HX/DDR5 16GB/512 SSD/RTX 4060 8GB/16.1" FHD IPS LED (300nits, 144HZ)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 48 Item added to list for AI: HP Pavilion Gaming 15-ec2355nw/AMD Ryzen 7-5800H//DDR4 16GB/512 GB SSD/NVIDIA GeForce RTX 3050 4GB
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 49 Item added to list for AI: HP Pavilion16-ag0070wm / AMD Ryzen 7 8840U / DDR5 8GB / 512GB SSD / 16" WUXGA IPS / Win11 / Silver
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 50 Item added to list for AI: HP 15-fd0250wm/Intel Core™ i5-1334U/8GB DDR4/512GB SSD/15.6 HD / Keyboard Backlit/Silver
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 51 Item added to list for AI: HP 15-fd0007ny/Intel Core™ i5-1334U/16GB DDR4/512GB SSD/15.6 FHD IPS LED / Keyboard Backlit/Silver
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 52 Item added to list for AI: HP 15-fd0150wm / Intel core 5-120U / DDR4 8GB / 512GB SSD / 15.6" FHD IPS Touch / Win11 / Silver
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 53 Item added to list for AI: HP 15-fd0150wm / Intel core i5-1334U / DDR4 8GB / 512GB SSD / 15.6" FHD IPS Touch / Win11 / Silver
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 54 Item added to list for AI: HP 15-fd00095wm/Intel Core i5-1235U/8GB DDR4/256GB SSD/15.6 FHD IPS / Silver (A2BZ9UA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 55 Item added to list for AI: Hp Laptop 15-f0180nia|Intel Core i3-1315U|DDR4 8GB|512GB SSD|15.6" FHD LED|Silver (C92MFEA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 56 Item added to list for AI: HP Laptop 15-fd0336nia/Intel Core i3-1315U/DDR4 4GB/256GB SSD/15.6" FHD/Silver/Backlit (943W4EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 57 Item added to list for AI: HP Laptop 15-fd0333nia/Intel Core i3-1315U/DDR4 4GB/256GB SSD/15.6" FHD/Gold/Backlit (943W1EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 58 Item added to list for AI: HP 250 G8/Intel Core i3-1115G4/DDR4 8GB/256GB SSD/FHD/(6F2B2EA)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 59 Item added to list for AI: Acer Aspire 5/ Intel Core i5-1235U/DDR4 8GB/512GB SSD/RTX 2050 4GB/16" FHD IPS SlimBezel
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 60 Item added to list for AI: Asus Zenbook 14 OLED UX3405C|Intel Core Ultra9-285H|DDR5 32GB|SSD 1TB|14.0" OLED WUXGA 120Hz TouchScreen|WIN 11 home
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 61 Item added to list for AI: Asus Vivobook /Intel core i5-12500H/DDR4 8gb/512 SSD/FHD LCD/WIN11 Touch
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 62 Item added to list for AI: Asus Vivobook Go 15-E1504F/AMD Ryzen 3 7320U/DDR4 8GB (ON BD)/128GB SSD/MIXED BLACK
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 63 Item added to list for AI: Lenovo ThinkPad X1 Yoga/Intel Core i7-8565U/DDR4 16 GB/512 GB SSD
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 64 Item added to list for AI: Lenovo Legion 5 15IRX10 Intel Core i7-14700HX/DDR5 16gb/1TB SSD/RTX 5060 8GB/WIN 11 home / 15.1 " WQXGA OLED
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 65 Item added to list for AI: Lenovo Thinkpad E16|Ultra 7-255H|16GB DDR5|512GB SSD|16" FHD IPS 300nits WUXGA|Backlit ENG KB, Top Load Case
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 66 Item added to list for AI: Lenovo LOQ 15IRX9 Intel Core i7-14700HX|DDR5 16GB|512GB SSD|15.6 " FHD|NVDIA GeForce RTX 4060 8GB|Luna GREY
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 67 Item added to list for AI: Microsoft Surface Pro 12|Snapdragon X Plus|16GB RAM|256GB SSD|12inch 120Hz|Platinum|No Charger
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 68 Item added to list for AI: Microsoft Surface Pro 11|Snapdragon X Elite|32GB RAM|1TB SSD|13inch OLED 120Hz|Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 69 Item added to list for AI: Microsoft Surface Pro11 With 5G|Snapdragon X Elite|16GB RAM|512GB SSD|13inch OLED 120Hz|Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 70 Item added to list for AI: Microsoft Surface Pro11 With 5G|Snapdragon X Plus|16GB RAM|256GB SSD|13inch OLED 120Hz| Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 71 Item added to list for AI: Microsoft Surface Pro 11|Snapdragon X Elite|16GB RAM|1TB SSD|13inch OLED 120Hz|Black|No Charger
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 72 Item added to list for AI: Microsoft Surface Pro 11|Snapdragon X Elite|16GB RAM|1TB SSD|13inch OLED 120Hz|Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 73 Item added to list for AI: Microsoft Surface Pro 11|Snapdragon X Elite|16GB RAM|512GB SSD|13inch OLED 120Hz|Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 74 Item added to list for AI: Microsoft Surface Pro 11|Snapdragon X Plus|16GB RAM|512GB SSD|13inch OLED 120Hz| Black Ekranida Dogi bor
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 75 Item added to list for AI: Microsoft Surface Pro 11|Snapdragon X Plus|16GB RAM|512GB SSD|13inch OLED 120Hz| Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 76 Item added to list for AI: Microsoft Surface Pro 11|Snapdragon X Plus|16GB RAM|512GB SSD|13inch OLED 120Hz| Dune
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 77 Item added to list for AI: Microsoft Surface Pro 10 for Business|Intel Core Ultra 5-135U|8GB RAM|256GB SSD|13inch FHD IPS|Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 78 Item added to list for AI: Microsoft Surface Pro 10 for Business/ Intel Core Ultra 7-165U/16GB RAM/512GB SSD/Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 79 Item added to list for AI: Microsoft Surface Pro 9|Intel Core i7-12TH GEN|16GB RAM/256GB SSD|13inch FHD IPS|PLATINUM
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 80 Item added to list for AI: Microsoft Surface Pro 8|Intel Core  i5 -11TH GEN|8GB RAM|128Gb SSD|13inch FHD|LTE|Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 81 Item added to list for AI: Microsoft Surface Pro 7+|Intel Core i7-11TH GEN|16GB RAM|256GB SSD|13inch FHD|Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 82 Item added to list for AI: Microsoft Surface Pro7 |Intel Core i5-10TH|DDR4 8GB|SSD 256GB|Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 83 Item added to list for AI: Microsoft Surface GO 2|4GB RAM|64GB STORAGE|Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 84 Item added to list for AI: Microsoft Surface Laptop |Snapdragon X Plus|16GB RAM|256GB SSD|13inch OLED 120Hz|Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 85 Item added to list for AI: Microsoft USB-C Travel Hub
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 86 Item added to list for AI: Microsoft Audio Dock
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 87 Item added to list for AI: Microsoft Pen Slim 2
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 88 Item added to list for AI: Microsoft Pen 1 Red
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 89 Item added to list for AI: Microsoft Pen 1 Stylet|White
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 90 Item added to list for AI: Microsoft Bluetooth Ergonomic Mouse
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 91 Item added to list for AI: Microsoft Mouse Souris Arc (WHITE)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 92 Item added to list for AI: Microsoft Mouse Souris Arc (BLACK)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 93 Item added to list for AI: Incase Mouse (PLATINUM)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 94 Item added to list for AI: Incase Mouse (BLACK)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 95 Item added to list for AI: Microsoft Power Supply 65W
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 96 Item added to list for AI: Microsoft Power Supply 44W
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 97 Item added to list for AI: Microsoft Mouse 1850
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 98 Item added to list for AI: Microsoft Pro 12 Keyboard Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 99 Item added to list for AI: Microsoft Keyboard WITH SLIM PEN 2 Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 100 Item added to list for AI: Microsoft Keyboard WITH SLIM PEN 2 Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 101 Item added to list for AI: Microsoft Keyboard Siganture Alcantara Gold
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 102 Item added to list for AI: Microsoft Keyboard Siganture Alcantara Sapphire
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 103 Item added to list for AI: Microsoft Keyboard Siganture Alcantara Black
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 104 Item added to list for AI: Microsoft Keyboard Siganture Alcantara Platinum
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 105 Item added to list for AI: Microsoft Keyboard Black Pro 7 (TYPE COVER)
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 106 Item added to list for AI: Case
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 107 Item added to list for AI: HDD 1TB SEAGATE
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 108 Item added to list for AI: HDD 1TB TOSHIBA
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 109 Item added to list for AI: HDD 1TB WD BLUE
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 110 Item added to list for AI: HDD WD PURPLE 1TB
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 111 Item added to list for AI: HDD WD PURPLE 2TB
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 112 Item added to list for AI: HDD WD PURPLE 4TB
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 113 Item added to list for AI: USB HDD 1TB TRANSCEND
2025-12-26 17:43:50 INFO  [task-2] u.q.s.GoogleSheetDataUpdates -  ➕ 114 Item added to list for AI: USB HDD 2TB TRANSCEND
